state,year,fatalities,fatalities_under21,fatalities_over21,fatalities_age_unknown,motorcycles,fatality_rate_per_10k_reg,population,fatality_rate_per_100k_pop,treated,repeal_year,event_time,post,exemption_age,reg_data_quality_flag
Rhode Island,1999,12,0,12,0,19162,6.262394322095815,990819,1.2111192861662927,0,,,0,,ok
Rhode Island,2000,12,2,10,0,19432,6.175380815150268,1050268,1.1425655166109983,0,,,0,,ok
Rhode Island,2001,6,0,6,0,21317,2.8146549702115684,1057142,0.5675680277578603,0,,,0,,ok
Rhode Island,2002,9,1,8,0,22949,3.9217395093468124,1065995,0.8442816335911519,0,,,0,,ok
Rhode Island,2003,13,1,12,0,24525,5.300713557594292,1071342,1.2134313785887234,0,,,0,,ok
Rhode Island,2004,10,2,8,0,26437,3.7825774482732535,1074579,0.9305970058971933,0,,,0,,ok
Rhode Island,2005,14,2,12,0,28569,4.900416535405509,1067916,1.3109645327909687,0,,,0,,ok
Rhode Island,2006,16,1,15,0,31050,5.152979066022544,1063096,1.5050381150902647,0,,,0,,ok
Rhode Island,2007,13,0,13,0,31146,4.173890708277146,1057315,1.2295295158018187,0,,,0,,ok
Rhode Island,2008,7,1,6,0,32020,2.1861336664584634,1055003,0.6635052222600315,0,,,0,,ok
Rhode Island,2009,19,2,17,0,33875,5.608856088560885,1053646,1.8032621962215014,0,,,0,,ok
Rhode Island,2010,15,0,15,0,33222,4.515080368430558,1053994,1.423158006592068,0,,,0,,ok
Rhode Island,2011,15,1,14,0,33085,4.533776635937736,1053829,1.4233808331332694,0,,,0,,ok
Rhode Island,2012,8,0,8,0,33078,2.4185259084587947,1054893,0.7583707541902354,0,,,0,,ok
Rhode Island,2013,11,0,11,0,32252,3.4106412005457023,1055560,1.0421008753647354,0,,,0,,ok
Rhode Island,2014,10,1,9,0,31870,3.1377470975839348,1056511,0.9465116785343456,0,,,0,,ok
Rhode Island,2015,9,1,8,0,31751,2.834556391924664,1056886,0.8515582569927125,0,,,0,,ok
Rhode Island,2016,4,0,4,0,31137,1.2846452773227992,1057816,0.37813759670869035,0,,,0,,ok
Rhode Island,2017,11,1,10,0,30914,3.55825839425503,1056554,1.0411204727822714,0,,,0,,ok
Rhode Island,2018,18,2,16,0,28266,6.368074718743366,1059338,1.6991743900435934,0,,,0,,ok
Rhode Island,2019,13,0,13,0,24174,5.377678497559361,1058158,1.2285499896990808,0,,,0,,ok
Rhode Island,2020,13,0,13,0,23607,5.50684119117211,1096530,1.1855580786663384,0,,,0,,ok
Rhode Island,2021,13,0,13,0,24833,5.234969596907342,1097246,1.184784451253411,0,,,0,,ok
Rhode Island,2022,10,0,10,0,24591,4.066528404700907,1099498,0.9095059745447468,0,,,0,,ok
South Carolina,1995,50,6,44,0,34355,14.553922282055012,3699943,1.3513721697874805,0,,,0,,ok
South Carolina,1996,54,13,41,0,39000,13.846153846153847,3738974,1.444246469753467,0,,,0,,ok
South Carolina,1997,60,7,53,0,39634,15.138517434525912,3790066,1.5830858882140837,0,,,0,,ok
South Carolina,1998,73,11,62,0,40893,17.851466021079403,3839578,1.901250606186409,0,,,0,,ok
South Carolina,1999,65,6,59,0,46605,13.94700139470014,3885736,1.6727847697321692,0,,,0,,ok
South Carolina,2000,82,5,77,0,51436,15.942141690644684,4024223,2.03766043780377,0,,,0,,ok
South Carolina,2001,82,7,75,0,56411,14.536172023186968,4064995,2.017222653410398,0,,,0,,ok
South Carolina,2002,90,3,87,0,62481,14.404378931195083,4107795,2.190956462043505,0,,,0,,ok
South Carolina,2003,89,4,85,0,56930,15.63323379588969,4150297,2.1444248447761693,0,,,0,,ok
South Carolina,2004,88,6,82,0,59777,14.721381133211771,4210921,2.0898041069875215,0,,,0,,ok
South Carolina,2005,106,7,99,0,62765,16.88839321277782,4270150,2.482348395255436,0,,,0,,ok
South Carolina,2006,110,5,105,0,87512,12.569704726208975,4357847,2.524182239532503,0,,,0,,ok
South Carolina,2007,131,5,126,0,94734,13.828192623556484,4444110,2.947721816066659,0,,,0,,ok
South Carolina,2008,123,15,108,0,102760,11.969637991436358,4528996,2.7158337079564654,0,,,0,,ok
South Carolina,2009,108,6,102,0,105963,10.192236912884686,4589872,2.353006794089247,0,,,0,,ok
South Carolina,2010,101,4,97,0,106690,9.46667916393289,4635846,2.178674615161936,0,,,0,,ok
South Carolina,2011,129,11,118,0,108371,11.903553533694438,4672655,2.7607430893143188,0,,,0,,ok
South Carolina,2012,146,7,139,0,112239,13.007956236245867,4719027,3.0938581194809864,0,,,0,,ok
South Carolina,2013,149,14,135,0,113315,13.149185897718748,4766469,3.1260037566592795,0,,,0,,ok
South Carolina,2014,121,6,115,0,114666,10.552386932482166,4826858,2.5068067053143057,0,,,0,,ok
South Carolina,2015,185,5,180,0,116241,15.915210639963524,4896006,3.7785901406166578,0,,,0,,ok
South Carolina,2016,186,14,172,0,118105,15.748698192286525,4963031,3.7477098168437792,0,,,0,,ok
South Carolina,2017,145,4,141,0,118132,12.274404902989875,5027102,2.8843655847842355,0,,,0,,ok
South Carolina,2018,141,6,135,0,116972,12.054166809150907,5091702,2.769211552443564,0,,,0,,ok
South Carolina,2019,154,8,146,0,116509,13.217862997708332,5157702,2.9858258581050245,0,,,0,,ok
South Carolina,2020,137,3,134,0,114514,11.96360270359956,5132249,2.6693950351980194,0,,,0,,ok
South Carolina,2021,185,14,171,0,119548,15.474955666343226,5194274,3.561614192859291,0,,,0,,ok
South Carolina,2022,170,7,163,0,122547,13.872228614327565,5287935,3.2148655382488625,0,,,0,,ok
South Dakota,1995,14,1,13,0,25155,5.565493937586961,728251,1.9224141127166319,0,,,0,,ok
South Dakota,1996,9,2,7,0,24704,3.6431347150259064,730699,1.231697319963487,0,,,0,,ok
South Dakota,1997,8,1,7,0,24561,3.257196368226049,730855,1.0946083696492463,0,,,0,,ok
South Dakota,1998,9,0,9,0,25188,3.573130061934254,730789,1.2315456308181978,0,,,0,,ok
South Dakota,1999,10,1,9,0,25735,3.8857586943850784,733133,1.3640089860912004,0,,,0,,ok
South Dakota,2000,20,1,19,0,29175,6.855184233076264,755844,2.6460486555426783,0,,,0,,ok
South Dakota,2001,17,0,17,0,31493,5.398024957927158,757972,2.242826911812046,0,,,0,,ok
South Dakota,2002,19,2,17,0,33906,5.603727953754498,760020,2.499934212257572,0,,,0,,ok
South Dakota,2003,19,1,18,0,37528,5.062886378170965,763729,2.4877934450570818,0,,,0,,ok
South Dakota,2004,26,1,25,0,41579,6.253156641573872,770396,3.3748877200816203,0,,,0,,ok
South Dakota,2005,22,1,21,0,46383,4.743117090313262,775493,2.836905039761803,0,,,0,,ok
South Dakota,2006,22,0,22,0,53451,4.115919253147743,783033,2.8095878462338115,0,,,0,,ok
South Dakota,2007,29,0,29,0,58343,4.970604871192774,791623,3.6633599579597864,0,,,0,,ok
South Dakota,2008,15,1,14,0,58296,2.573075339645945,799124,1.8770553756363217,0,,,0,,ok
South Dakota,2009,16,2,14,0,62482,2.5607374923978106,807067,1.9824872036646277,0,,,0,,ok
South Dakota,2010,27,1,26,0,65664,4.111842105263158,816193,3.3080411128250304,0,,,0,,ok
South Dakota,2011,14,0,14,0,69670,2.009473230945888,823740,1.6995653968485203,0,,,0,,ok
South Dakota,2012,25,0,25,0,73352,3.4082233613262076,833859,2.9981087929733925,0,,,0,,ok
South Dakota,2013,22,2,20,0,86710,2.5371929419905435,842751,2.6104982373203947,0,,,0,,ok
South Dakota,2014,17,0,17,0,89460,1.9002906326849989,849670,2.0007767721586025,0,,,0,,ok
South Dakota,2015,31,1,30,0,95919,3.231893576872152,854663,3.627160646945053,0,,,0,,ok
South Dakota,2016,22,0,22,0,114742,1.9173450000871521,863693,2.5472013782675096,0,,,0,,ok
South Dakota,2017,16,1,15,0,117461,1.362154246941538,873732,1.8312251353962083,0,,,0,,ok
South Dakota,2018,16,1,15,0,120494,1.3278669477318372,879386,1.8194512989745117,0,,,0,,ok
South Dakota,2019,14,0,14,0,124037,1.1286954699001104,887127,1.5781280470552692,0,,,0,,ok
South Dakota,2020,27,2,25,0,129769,2.0806201789333354,887948,3.0407186006387765,0,,,0,,ok
South Dakota,2021,22,0,22,0,136341,1.613601191131061,896492,2.454009628641416,0,,,0,,ok
South Dakota,2022,13,0,13,0,140761,0.923551267751721,909723,1.4290064118418464,0,,,0,,ok
Tennessee,1995,48,12,36,0,69840,6.872852233676976,5241168,0.9158263959483841,0,,,0,,ok
Tennessee,1996,50,8,42,0,78651,6.357198255584799,5313576,0.9409858822006122,0,,,0,,ok
Tennessee,1997,56,8,48,0,56009,9.998393115392169,5378433,1.0411954559999168,0,,,0,,ok
Tennessee,1998,42,8,34,0,59397,7.071064195161371,5432679,0.7730992388837993,0,,,0,,ok
Tennessee,1999,59,6,53,0,62746,9.402989832021165,5483535,1.0759482705955192,0,,,0,,ok
Tennessee,2000,69,8,61,0,70846,9.739434830477373,5703719,1.2097370154455365,0,,,0,,ok
Tennessee,2001,78,5,73,0,83645,9.325124036104969,5750789,1.3563356262940616,0,,,0,,ok
Tennessee,2002,75,6,69,0,84121,8.9157285338976,5795918,1.2940141665220246,0,,,0,,ok
Tennessee,2003,90,6,84,0,93600,9.615384615384617,5847812,1.5390371646694525,0,,,0,,ok
Tennessee,2004,97,12,85,0,108435,8.945451191958316,5910809,1.6410613166488717,0,,,0,,ok
Tennessee,2005,129,11,118,0,121854,10.586439509577035,5991057,2.153209358548917,0,,,0,,ok
Tennessee,2006,141,13,128,0,133890,10.531032937485996,6088766,2.3157401680406178,0,,,0,,ok
Tennessee,2007,149,13,136,0,143822,10.360028368399828,6175727,2.4126714150415003,0,,,0,,ok
Tennessee,2008,146,10,136,0,151368,9.645367580994662,6247411,2.3369680656515155,0,,,0,,ok
Tennessee,2009,122,6,116,0,162222,7.520558247340064,6306019,1.9346595688975883,0,,,0,,ok
Tennessee,2010,137,10,127,0,162521,8.429679856756973,6355518,2.1556071432729795,0,,,0,,ok
Tennessee,2011,115,7,108,0,168420,6.8281676760479755,6400298,1.7967913369033757,0,,,0,,ok
Tennessee,2012,139,10,129,0,167566,8.295238890944464,6455752,2.1531186452019844,0,,,0,,ok
Tennessee,2013,138,6,132,0,163820,8.423879868147967,6496943,2.1240758923081207,0,,,0,,ok
Tennessee,2014,120,4,116,0,164710,7.2855321474106,6544617,1.8335679536327336,0,,,0,,ok
Tennessee,2015,123,7,116,0,166260,7.398051245037892,6595354,1.8649491748282199,0,,,0,,ok
Tennessee,2016,147,13,134,0,167961,8.752031721649669,6651277,2.2101019097535706,0,,,0,,ok
Tennessee,2017,135,7,128,0,165968,8.134098139400365,6714748,2.010499872817267,0,,,0,,ok
Tennessee,2018,168,8,160,0,181126,9.27531110939346,6778180,2.478541437376995,0,,,0,,ok
Tennessee,2019,155,9,146,0,184889,8.383408423432437,6830325,2.269291724771515,0,,,0,,ok
Tennessee,2020,151,5,146,0,177270,8.518079765329723,6927904,2.1795914031141312,0,,,0,,ok
Tennessee,2021,169,11,158,0,195328,8.652113368283093,6965740,2.4261600346840395,0,,,0,,ok
Tennessee,2022,153,11,142,0,199360,7.674558587479936,7062217,2.166458493133247,0,,,0,,ok
Texas,1995,128,12,116,0,125890,10.167606640718088,18679706,0.6852356241581105,1,1997,-2,0,21,ok
Texas,1996,115,14,101,0,144484,7.959358821738047,19006240,0.6050644419937873,1,1997,-1,0,21,ok
Texas,1997,117,12,105,0,128814,9.082863663887466,19355427,0.604481626780954,1,1997,0,1,21,ok
Texas,1998,152,16,136,0,144068,10.550573340367048,19712389,0.7710886793072114,1,1997,1,1,21,ok
Texas,1999,182,15,167,0,163647,11.121499324766113,20044141,0.9079960074118417,1,1997,2,1,21,ok
Texas,2000,229,24,205,0,181787,12.597160413010831,20944499,1.0933658522937217,1,1997,3,1,21,ok
Texas,2001,243,26,217,0,210149,11.563224188551931,21319622,1.1397950676611432,1,1997,4,1,21,ok
Texas,2002,256,27,229,0,231705,11.048531537946959,21690325,1.1802497196330621,1,1997,5,1,21,ok
Texas,2003,342,44,298,0,258253,13.242827769667729,22030931,1.5523629028659751,1,1997,6,1,21,ok
Texas,2004,290,23,267,0,283564,10.226968162390149,22394023,1.2949883993599542,1,1997,7,1,21,ok
Texas,2005,364,39,325,0,327690,11.108059446428028,22778123,1.5980245606716585,1,1997,8,1,21,ok
Texas,2006,353,36,317,0,352302,10.019812547189627,23359580,1.5111573067666457,1,1997,9,1,21,ok
Texas,2007,407,30,377,0,384261,10.59175924697016,23831983,1.7077890664826338,1,1997,10,1,21,ok
Texas,2008,522,33,489,0,435492,11.986442919732164,24309039,2.1473493871970835,1,1997,11,1,21,ok
Texas,2009,429,25,404,0,435492,9.850927227136205,24801761,1.7297158859001989,1,1997,12,1,21,ok
Texas,2010,420,23,396,1,427657,9.820954643557805,25241897,1.6639003003617359,1,1997,13,1,21,ok
Texas,2011,478,20,458,0,442483,10.802674905024599,25645504,1.8638744631417656,1,1997,14,1,21,ok
Texas,2012,454,18,436,0,448399,10.124911072504622,26084120,1.740522586155868,1,1997,15,1,21,ok
Texas,2013,493,23,470,0,443856,11.107205940665441,26479646,1.8618073670622333,1,1997,16,1,21,ok
Texas,2014,451,16,435,0,445395,10.125843352529778,26963092,1.6726568303071472,1,1997,17,1,21,ok
Texas,2015,452,22,430,0,387149,11.675091502238157,27468531,1.6455193763365066,1,1997,18,1,21,ok
Texas,2016,495,21,473,1,374919,13.202851815992254,27914064,1.7732996528201697,1,1997,19,1,21,ok
Texas,2017,490,26,463,1,364690,13.436068990101182,28291024,1.7319981065372538,1,1997,20,1,21,ok
Texas,2018,416,18,398,0,349082,11.916970797692233,28624564,1.453297244981618,1,1997,21,1,21,ok
Texas,2019,417,22,393,2,351366,11.867966735540717,28986794,1.4385861368456272,1,1997,22,1,21,ok
Texas,2020,484,21,463,0,328300,14.742613463295767,29239570,1.6552911003821194,1,1997,23,1,21,ok
Texas,2021,524,21,503,0,343292,15.263973526910036,29570351,1.7720452489725267,1,1997,24,1,21,ok
Texas,2022,564,29,535,0,342485,16.467874505452794,30113488,1.8729148878402926,1,1997,25,1,21,ok
Utah,1995,11,2,9,0,22000,5.0,1976774,0.5564621954760636,0,,,0,,ok
Utah,1996,21,5,16,0,23000,9.130434782608697,2022253,1.0384457335457038,0,,,0,,ok
Utah,1997,22,3,19,0,23000,9.56521739130435,2065397,1.065170521696313,0,,,0,,ok
Utah,1998,14,3,11,0,24300,5.761316872427983,2100562,0.6664883017021159,0,,,0,,ok
Utah,1999,23,2,21,0,24500,9.387755102040815,2129836,1.079895353445054,0,,,0,,ok
Utah,2000,24,3,21,0,28116,8.536064874093043,2244502,1.0692795105551254,0,,,0,,ok
Utah,2001,28,10,18,0,38611,7.251819429696201,2283715,1.2260724302288157,0,,,0,,ok
Utah,2002,18,1,17,0,41248,4.363847944142747,2324815,0.7742551557865895,0,,,0,,ok
Utah,2003,22,3,19,0,37959,5.795726968571353,2360137,0.9321492777749767,0,,,0,,ok
Utah,2004,31,1,30,0,44213,7.011512451089047,2401580,1.2908168788880654,0,,,0,,ok
Utah,2005,23,2,21,0,48310,4.760919064375905,2457719,0.9358270819406124,0,,,0,,ok
Utah,2006,24,6,18,0,50721,4.731767906784173,2525507,0.9503042359415357,0,,,0,,ok
Utah,2007,33,4,29,0,54358,6.07086353434637,2597746,1.2703320493997488,0,,,0,,ok
Utah,2008,36,3,33,0,57806,6.227727225547521,2663029,1.3518440843115116,0,,,0,,ok
Utah,2009,30,1,29,0,59464,5.045069285618189,2723421,1.1015557271534588,0,,,0,,ok
Utah,2010,21,0,21,0,58683,3.578549153928736,2775413,0.7566441462946235,0,,,0,,ok
Utah,2011,28,1,27,0,59430,4.711425206124853,2814797,0.9947431377822272,0,,,0,,ok
Utah,2012,32,2,30,0,62818,5.094081314272979,2854146,1.1211760015079817,0,,,0,,ok
Utah,2013,31,1,30,0,64970,4.771432969062644,2898773,1.069417991681308,0,,,0,,ok
Utah,2014,45,3,42,0,74091,6.0736121796169575,2938327,1.5314837320693033,0,,,0,,ok
Utah,2015,36,4,32,0,78833,4.5666155036596345,2983626,1.2065855438985986,0,,,0,,ok
Utah,2016,41,3,38,0,82623,4.9622986335524,3044241,1.3468053284874622,0,,,0,,ok
Utah,2017,39,3,36,0,83993,4.643244079863798,3103540,1.25662952628289,0,,,0,,ok
Utah,2018,47,5,42,0,84413,5.567862769952495,3155153,1.4896266520197277,0,,,0,,ok
Utah,2019,34,1,33,0,105908,3.2103334969973942,3203383,1.0613779245254158,0,,,0,,ok
Utah,2020,44,7,37,0,123924,3.550563248442594,3284077,1.3397980619821033,0,,,0,,ok
Utah,2021,40,2,38,0,130910,3.0555343365671073,3339738,1.197698741637817,0,,,0,,ok
Utah,2022,50,3,47,0,142921,3.4984361990190385,3391011,1.474486517442733,0,,,0,,ok
Vermont,1995,8,3,5,0,18113,4.416717274885442,582827,1.3726200055934266,0,,,0,,ok
Vermont,1996,3,0,3,0,18256,1.6432953549517968,586352,0.5116380604142221,0,,,0,,ok
Vermont,1997,7,0,7,0,18856,3.7123462028001697,588665,1.189131339556454,0,,,0,,ok
Vermont,1998,4,0,4,0,16684,2.397506593143131,590579,0.6773014279207354,0,,,0,,ok
Vermont,1999,7,0,7,0,17663,3.9630866783672083,593740,1.178967224711153,0,,,0,,ok
Vermont,2000,6,1,5,0,21740,2.7598896044158234,609618,0.9842229068039329,0,,,0,,ok
Vermont,2001,11,1,10,0,24194,4.546581797139787,612223,1.7967309297429204,0,,,0,,ok
Vermont,2002,5,0,5,0,26527,1.8848720171900328,615442,0.8124242414394858,0,,,0,,ok
Vermont,2003,3,0,3,0,26332,1.1392981923135348,617858,0.48554845935473845,0,,,0,,ok
Vermont,2004,11,2,9,0,28304,3.8863764838892028,619920,1.774422506129823,0,,,0,,ok
Vermont,2005,14,3,11,0,22466,6.231638921036232,621215,2.2536480928503013,0,,,0,,ok
Vermont,2006,10,1,9,0,24542,4.074647542987531,622892,1.6054147428446666,0,,,0,,ok
Vermont,2007,7,1,6,0,25804,2.7127577119826385,623481,1.1227286797833453,0,,,0,,ok
Vermont,2008,7,1,6,0,28284,2.4748974685334466,624151,1.121523477491825,0,,,0,,ok
Vermont,2009,8,0,8,0,28820,2.7758501040943786,624817,1.2803748937688955,0,,,0,,ok
Vermont,2010,6,0,6,0,29000,2.0689655172413794,625886,0.9586410304751983,0,,,0,,ok
Vermont,2011,8,1,7,0,30071,2.6603704565860795,627197,1.2755163050843674,0,,,0,,ok
Vermont,2012,11,0,11,0,30691,3.5841126063015216,626361,1.756175751683135,0,,,0,,ok
Vermont,2013,7,0,7,0,28777,2.4324981756263684,626603,1.1171347727348897,0,,,0,,ok
Vermont,2014,7,1,6,0,30106,2.3251179166943463,625693,1.1187595194448396,0,,,0,,ok
Vermont,2015,11,1,10,0,31051,3.542559015812695,625810,1.7577219922979819,0,,,0,,ok
Vermont,2016,11,1,10,0,30976,3.5511363636363638,624366,1.7617871568919512,0,,,0,,ok
Vermont,2017,13,1,12,0,30955,4.199644645453077,625132,2.0795607967597243,0,,,0,,ok
Vermont,2018,7,1,6,0,30532,2.2926765360932793,624802,1.1203549284413301,0,,,0,,ok
Vermont,2019,8,1,7,0,30404,2.6312327325351927,624046,1.281956778827202,0,,,0,,ok
Vermont,2020,10,0,10,0,28942,3.4551862345380413,642977,1.55526558492761,0,,,0,,ok
Vermont,2021,16,1,15,0,31445,5.0882493242168865,647210,2.4721496886636487,0,,,0,,ok
Vermont,2022,14,1,13,0,33775,4.1450777202072535,648142,2.1600204893372132,0,,,0,,ok
Virginia,1995,35,7,28,0,57832,6.052012726518191,6601392,0.5301912081573099,0,,,0,,ok
Virginia,1996,35,2,33,0,57188,6.1201650695950205,6665491,0.5250926000800241,0,,,0,,ok
Virginia,1997,39,3,36,0,55966,6.9685165993639,6732878,0.5792470916597627,0,,,0,,ok
Virginia,1998,42,4,38,0,57206,7.341887214627836,6789225,0.6186273101863614,0,,,0,,ok
Virginia,1999,38,3,35,0,57085,6.656739949198563,6872912,0.5528951920234102,0,,,0,,ok
Virginia,2000,43,2,41,0,60463,7.111787374096555,7105817,0.6051380157974797,0,,,0,,ok
Virginia,2001,45,5,40,0,64661,6.959372728538068,7198362,0.625142219855017,0,,,0,,ok
Virginia,2002,54,5,49,0,69761,7.740714725993033,7286873,0.7410586132076132,0,,,0,,ok
Virginia,2003,56,2,54,0,73309,7.63889836172912,7366977,0.7601489729097838,0,,,0,,ok
Virginia,2004,57,2,55,0,75074,7.592508724724938,7475575,0.7624831534697999,0,,,0,,ok
Virginia,2005,69,9,60,0,77470,8.90667355105202,7577105,0.9106380339192871,0,,,0,,ok
Virginia,2006,69,6,63,0,80787,8.540978127669057,7673725,0.8991721751821964,0,,,0,,ok
Virginia,2007,129,9,120,0,80008,16.123387661233878,7751000,1.6643013804670364,0,,,0,,ok
Virginia,2008,86,2,84,0,82602,10.41137018474129,7833496,1.0978495425286487,0,,,0,,ok
Virginia,2009,77,4,73,0,78607,9.795565280445762,7925937,0.971493969735061,0,,,0,,ok
Virginia,2010,86,5,81,0,73804,11.652484960164761,8024004,1.0717841117726263,0,,,0,,ok
Virginia,2011,96,7,89,0,195829,4.902236134586809,8102437,1.1848287126453436,0,,,0,,ok
Virginia,2012,85,5,80,0,199489,4.26088656517402,8187456,1.038173518123334,0,,,0,,ok
Virginia,2013,79,5,74,0,189689,4.164711712329128,8255861,0.9568959554914986,0,,,0,,ok
Virginia,2014,90,4,86,0,195230,4.609947241714901,8315430,1.0823252676049224,0,,,0,,ok
Virginia,2015,79,3,76,0,192840,4.0966604438913095,8367303,0.9441512994091406,0,,,0,,ok
Virginia,2016,79,4,75,0,191820,4.118444374934835,8417651,0.9385041028667024,0,,,0,,ok
Virginia,2017,117,4,112,1,193951,6.032451495480817,8471011,1.3811810656366754,0,,,0,,ok
Virginia,2018,100,2,98,0,195845,5.10607878679568,8510920,1.174961108787299,0,,,0,,ok
Virginia,2019,102,5,97,0,193813,5.2628048686104645,8556642,1.1920564165241458,0,,,0,,ok
Virginia,2020,101,3,98,0,184441,5.476005877218189,8637615,1.1693042581777493,0,,,0,,ok
Virginia,2021,114,6,108,0,188100,6.060606060606061,8658910,1.316562939215213,0,,,0,,ok
Virginia,2022,118,5,113,0,191968,6.146857809634939,8683414,1.3589125198913699,0,,,0,,ok
Washington,1995,37,3,34,0,95047,3.892810925121256,5431024,0.6812711562313111,0,,,0,,ok
Washington,1996,41,7,34,0,103714,3.9531789343772297,5509963,0.744106630117117,0,,,0,,ok
Washington,1997,28,2,26,0,103820,2.6969755345790793,5604105,0.49963375061673543,0,,,0,,ok
Washington,1998,51,10,41,0,105607,4.829225335441779,5687832,0.8966509559354073,0,,,0,,ok
Washington,1999,38,2,36,0,106533,3.5669698591046908,5756361,0.6601392789646098,0,,,0,,ok
Washington,2000,37,2,35,0,117857,3.139397744724539,5910512,0.6260032971762852,0,,,0,,ok
Washington,2001,55,3,52,0,122618,4.485475215710581,5985722,0.9188532310722082,0,,,0,,ok
Washington,2002,54,3,51,0,133267,4.0520158778992545,6052349,0.8922155678729036,0,,,0,,ok
Washington,2003,59,5,54,0,140950,4.185881518268889,6104115,0.9665610821552346,0,,,0,,ok
Washington,2004,73,8,65,0,159106,4.588136211079406,6178645,1.1814888215781938,0,,,0,,ok
Washington,2005,74,6,68,0,170995,4.327611918477149,6257305,1.182617756366359,0,,,0,,ok
Washington,2006,80,8,72,0,192904,4.147140546593124,6370753,1.2557385288677807,0,,,0,,ok
Washington,2007,69,4,65,0,205263,3.3615410473392675,6461587,1.0678491212762438,0,,,0,,ok
Washington,2008,81,9,72,0,233508,3.468831902975487,6562231,1.2343363103188534,0,,,0,,ok
Washington,2009,70,3,67,0,228204,3.067430895163976,6667426,1.049880418620319,0,,,0,,ok
Washington,2010,70,3,67,0,216208,3.237623029675128,6743009,1.0381122137016277,0,,,0,,ok
Washington,2011,72,1,71,0,220886,3.2595999746475557,6827479,1.0545620132994917,0,,,0,,ok
Washington,2012,83,4,79,0,217301,3.8195866562970258,6898599,1.2031428410319254,0,,,0,,ok
Washington,2013,73,1,72,0,227073,3.2148251883755443,6966252,1.0479092631159481,0,,,0,,ok
Washington,2014,69,5,64,0,229823,3.0023104737123787,7057531,0.9776790211761025,0,,,0,,ok
Washington,2015,75,3,72,0,236385,3.172790151659369,7167287,1.046421051647576,0,,,0,,ok
Washington,2016,81,4,77,0,236135,3.4302411755987046,7299961,1.1095949690690128,0,,,0,,ok
Washington,2017,80,2,78,0,231401,3.457201999991357,7427951,1.0770130282227226,0,,,0,,ok
Washington,2018,80,6,74,0,235501,3.3970131761648568,7526793,1.062869671053794,0,,,0,,ok
Washington,2019,95,4,91,0,232371,4.088289846839752,7614024,1.2476976694583573,0,,,0,,ok
Washington,2020,93,3,90,0,221448,4.199631516202449,7727209,1.2035393374244179,0,,,0,,ok
Washington,2021,92,3,88,1,245409,3.748843766936013,7743760,1.1880533487608087,0,,,0,,ok
Washington,2022,133,4,129,0,226056,5.8834978943270695,7794123,1.7064139223874193,0,,,0,,ok
West Virginia,1995,26,5,21,0,17831,14.581347092142899,1820560,1.4281320033396316,0,,,0,,ok
West Virginia,1996,10,2,8,0,15424,6.483402489626556,1818983,0.549757749247794,0,,,0,,ok
West Virginia,1997,8,2,6,0,17016,4.701457451810061,1815588,0.44062860076184684,0,,,0,,ok
West Virginia,1998,21,3,18,0,21871,9.601755749622788,1811688,1.1591399843681696,0,,,0,,ok
West Virginia,1999,24,2,22,0,18833,12.74358838209526,1806928,1.328221157677561,0,,,0,,ok
West Virginia,2000,17,2,15,0,25705,6.613499319198599,1807021,0.9407748996829589,0,,,0,,ok
West Virginia,2001,21,3,18,0,27265,7.702182284980744,1801481,1.1657075484004549,0,,,0,,ok
West Virginia,2002,29,3,26,0,30290,9.57411687025421,1805414,1.6062797784884797,0,,,0,,ok
West Virginia,2003,30,1,29,0,18725,16.02136181575434,1812295,1.6553596406766007,0,,,0,,ok
West Virginia,2004,27,4,23,0,18981,14.224751066856332,1816438,1.4864256308225219,0,,,0,,ok
West Virginia,2005,34,2,32,0,17160,19.813519813519815,1820492,1.867626993142513,0,,,0,,ok
West Virginia,2006,39,3,36,0,40199,9.701733873976965,1827912,2.133581922980975,0,,,0,,ok
West Virginia,2007,40,6,34,0,44844,8.91981090000892,1834052,2.180963244226445,0,,,0,,ok
West Virginia,2008,52,7,45,0,48435,10.7360379890575,1840310,2.82561090251099,0,,,0,,ok
West Virginia,2009,26,1,25,0,48533,5.357179650959141,1847775,1.407097725643003,0,,,0,,ok
West Virginia,2010,33,2,31,0,48331,6.8279158304194,1854265,1.7796808978220482,0,,,0,,ok
West Virginia,2011,27,1,26,0,57564,4.690431519699812,1856606,1.4542665487453987,0,,,0,,ok
West Virginia,2012,31,1,30,0,57921,5.352117539407124,1857446,1.6689583438764843,0,,,0,,ok
West Virginia,2013,24,2,22,0,58021,4.136433360335051,1854768,1.2939623715742345,0,,,0,,ok
West Virginia,2014,26,3,23,0,57278,4.5392646391284615,1850569,1.404973281190812,0,,,0,,ok
West Virginia,2015,32,3,29,0,58766,5.445325528366743,1843332,1.7359867891405347,0,,,0,,ok
West Virginia,2016,28,1,27,0,61090,4.583401538713374,1832435,1.528021457787043,0,,,0,,ok
West Virginia,2017,26,5,21,0,60582,4.291703806411145,1818683,1.4296059291256364,0,,,0,,ok
West Virginia,2018,39,1,38,0,60682,6.426947035364688,1805953,2.159524638791818,0,,,0,,ok
West Virginia,2019,28,0,28,0,46762,5.987767845686669,1795263,1.5596600609492872,0,,,0,,ok
West Virginia,2020,38,0,38,0,43529,8.729812309035356,1791646,2.1209546975239526,0,,,0,,ok
West Virginia,2021,29,0,29,0,47636,6.087832731547569,1785618,1.6240875708018179,0,,,0,,ok
